season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count,gross_premium
kharif,WBCIS,Madhya Pradesh,Jabalpur,0.01,3.3,0.165,0.0677,0.0677,10,0.3
kharif,WBCIS,Madhya Pradesh,Jhabua,3.36,2177.12,108.86,41.94,41.94,7,192.74
kharif,WBCIS,Madhya Pradesh,Katni,0.02,15.66,0.7831,0.2972,0.2972,9,1.38
kharif,WBCIS,Madhya Pradesh,,2.3,1528.11,76.41,40.67,40.67,17,157.75
kharif,WBCIS,Madhya Pradesh,,24.3,16659.39,832.97,510.74,510.74,15,1854.45
kharif,WBCIS,Madhya Pradesh,Mandla,0.03,17.28,0.8642,0.2633,0.2633,5,1.39
kharif,WBCIS,Madhya Pradesh,Mandsaur,0.47,362.53,18.13,8.52,8.52,11,35.17
kharif,WBCIS,Madhya Pradesh,Morena,0.01,6.56,0.3278,0.1799,0.1799,29,0.69
kharif,WBCIS,Madhya Pradesh,,0,0.9392,0.047,0.0141,0.0141,10,0.08
kharif,WBCIS,Madhya Pradesh,Neemuch,0.06,44.63,2.23,0.267,0.267,8,2.76
kharif,WBCIS,Madhya Pradesh,Panna,0,0.5181,0.0259,0.0278,0.0278,3,0.08
kharif,WBCIS,Madhya Pradesh,Raisen,0.02,14.55,0.7276,1.39,1.39,11,3.51
kharif,WBCIS,Madhya Pradesh,Rajgarh,0.47,382.09,19.1,5.76,5.76,17,30.62
kharif,WBCIS,Madhya Pradesh,Ratlam,1.22,784.17,39.21,16.43,16.43,12,72.07
kharif,WBCIS,Madhya Pradesh,Rewa,0.04,24.3,1.21,0.6014,0.6014,13,2.41
kharif,WBCIS,Madhya Pradesh,Sagar,0.14,90.33,4.52,10.03,10.03,13,24.58
kharif,WBCIS,Madhya Pradesh,Satna,0.03,18.87,0.9437,0.4672,0.4672,21,1.88
kharif,WBCIS,Madhya Pradesh,Sehore,0.07,41.68,2.08,1.53,1.53,13,5.14
kharif,WBCIS,Madhya Pradesh,Seoni,0.07,44.42,2.22,1.48,1.48,9,5.18
kharif,WBCIS,Madhya Pradesh,Shahdol,0,0.0614,0.0031,0.0003,0.0003,1,0
kharif,WBCIS,Madhya Pradesh,Shajapur,0.74,577.68,28.88,18.26,18.26,4,65.4
kharif,WBCIS,Madhya Pradesh,Sheopur,0,0.5714,0.0286,0.0143,0.0143,2,0.06
kharif,WBCIS,Madhya Pradesh,Shivpuri,1.1,694.13,34.71,20.82,20.82,10,76.35
kharif,WBCIS,Madhya Pradesh,Sidhi,0,0.321,0.016,0.0149,0.0149,2,0.05
kharif,WBCIS,Madhya Pradesh,Singrauli,0,0.9052,0.0453,0.0398,0.0398,5,0.12
kharif,WBCIS,Madhya Pradesh,Tikamgarh,0,2.83,0.1417,0.0156,0.0156,8,0.17
kharif,WBCIS,Madhya Pradesh,Ujjain,0.27,189.97,9.5,2.01,2.01,19,13.52
kharif,WBCIS,Madhya Pradesh,Umaria,0,0.0885,0.0044,0.0013,0.0013,5,0.01
kharif,WBCIS,Madhya Pradesh,Vidisha,0.01,7.72,0.3859,0.1639,0.1639,6,0.71
kharif,PMFBY,Maharashtra,,270.13,66025.35,1660.89,3466.63,3466.63,108,8594.15
kharif,PMFBY,Maharashtra,Akola,183.42,61481.87,1570.98,5866.74,5866.74,51,13304.46
kharif,PMFBY,Maharashtra,Amravati,135.59,49896.05,1397.63,4600.9,4600.9,89,10599.43
kharif,PMFBY,Maharashtra,Aurangabad,317.29,108968.63,3974.37,6438.31,6438.31,71,16850.99
kharif,PMFBY,Maharashtra,Bhandara,56.76,19862.57,397.25,398.32,398.32,34,1193.89
kharif,PMFBY,Maharashtra,,603.77,221276.94,5494.28,24999.58,24999.58,74,55493.44
kharif,PMFBY,Maharashtra,,220.78,87066.6,2280.35,7254.88,7254.88,102,16790.11
kharif,PMFBY,Maharashtra,Chandrapur,57.98,23544.45,663.34,907.2,907.2,50,2477.74
kharif,PMFBY,Maharashtra,Dhule,35.81,12246.75,579.87,274.12,274.12,43,1128.11
kharif,PMFBY,Maharashtra,Gadchiroli,25.45,7636.07,160.13,238.28,238.28,40,636.69
kharif,PMFBY,Maharashtra,,31.6,11059.39,221.19,165.89,165.89,33,552.97
kharif,PMFBY,Maharashtra,Hingoli,134.71,51497,1187.3,4625.02,4625.02,30,10437.34
kharif,PMFBY,Maharashtra,Jalgaon,79.33,28417.68,1408.59,140.63,140.63,94,1689.85
kharif,PMFBY,Maharashtra,Jalna,418.79,135577.16,3816.79,10654.44,10654.44,55,25125.67
kharif,PMFBY,Maharashtra,Kolhapur,0.28,112.22,2.24,1.75,1.75,58,5.74
kharif,PMFBY,Maharashtra,Latur,701.91,256011.93,5165.88,29206.83,29206.83,63,63579.54
kharif,PMFBY,Maharashtra,Nagpur,52.6,21224.34,693.68,976.19,976.19,68,2646.06
kharif,PMFBY,Maharashtra,Nanded,580.46,218856.76,4863.35,28177.14,28177.14,96,61217.63
kharif,PMFBY,Maharashtra,Nandurbar,13.35,4546.34,206.56,182.94,182.94,42,572.44
kharif,PMFBY,Maharashtra,Nashik,20.73,7450.1,253.05,340.72,340.72,102,934.49
kharif,PMFBY,Maharashtra,Osmanabad,541.1,185456.32,3803.29,26786.72,26786.72,50,57376.73
kharif,PMFBY,Maharashtra,Palghar,12.53,4894.85,85.61,2.71,2.71,29,91.03
kharif,PMFBY,Maharashtra,Parbhani,351.54,123900.64,2886.45,11461.59,11461.59,38,25809.63
kharif,PMFBY,Maharashtra,Pune,16.85,5219.99,107.76,226.45,226.45,93,560.66
kharif,PMFBY,Maharashtra,,15.47,6507.41,32.54,0,0,60,32.54
kharif,PMFBY,Maharashtra,Ratnagiri,0.56,233.47,4.67,3.5,3.5,60,11.67
kharif,PMFBY,Maharashtra,Sangli,66.17,15423.47,308.47,1411.01,1411.01,65,3130.49
kharif,PMFBY,Maharashtra,Satara,39.01,11401.26,252.81,123.47,123.47,82,499.75
kharif,PMFBY,Maharashtra,Sindhudurg,0.25,106.9,2.14,1.6,1.6,38,5.34
kharif,PMFBY,Maharashtra,Solapur,190.76,43442.33,917.65,3193.59,3193.59,98,7304.83
kharif,PMFBY,Maharashtra,Thane,11.17,4307.41,86.15,5.39,5.39,27,96.93
kharif,PMFBY,Maharashtra,Wardha,40.85,16883.12,714,669.45,669.45,47,2052.9
kharif,PMFBY,Maharashtra,Washim,151.22,55774.66,1224.61,4749.82,4749.82,46,10724.25
kharif,PMFBY,Maharashtra,Yavatmal,297.26,113962.64,3934.14,8062.3,8062.3,101,20058.74
kharif,WBCIS,Maharashtra,,25.46,30002.77,1500.14,8507.56,8507.56,93,18515.26
kharif,WBCIS,Maharashtra,Akola,1.26,968.19,48.41,90.86,90.86,9,230.13
kharif,WBCIS,Maharashtra,Amravati,3.73,2874.86,143.74,222.47,222.47,60,588.68
kharif,WBCIS,Maharashtra,Aurangabad,12.34,12287.17,614.36,1836.86,1836.86,47,4288.08
kharif,WBCIS,Maharashtra,,3.34,3619.34,180.97,1119.79,1119.79,56,2420.55
kharif,WBCIS,Maharashtra,,1.09,898.42,44.92,114.38,114.38,19,273.68
kharif,WBCIS,Maharashtra,Dhule,1.92,2323.85,116.19,464.77,464.77,30,1045.73
kharif,WBCIS,Maharashtra,Hingoli,0.09,71.86,3.59,5.63,5.63,18,14.85
kharif,WBCIS,Maharashtra,Jalgaon,0.3,337.86,16.89,92.09,92.09,42,201.07
kharif,WBCIS,Maharashtra,Jalna,13.19,12404.75,620.24,1966.14,1966.14,44,4552.52
kharif,WBCIS,Maharashtra,Latur,0.14,163.83,8.19,40.96,40.96,13,90.11
kharif,WBCIS,Maharashtra,Nagpur,2.54,1958.83,97.94,134.48,134.48,37,366.9
kharif,WBCIS,Maharashtra,Nanded,0.06,46.16,2.31,6.92,6.92,3,16.15
kharif,WBCIS,Maharashtra,Nashik,5.21,6301.04,315.05,1417.72,1417.72,44,3150.49
kharif,WBCIS,Maharashtra,Osmanabad,0.14,174.35,8.72,35.74,35.74,29,80.2
kharif,WBCIS,Maharashtra,Palghar,3.47,1908.07,95.4,177.64,177.64,19,450.68
kharif,WBCIS,Maharashtra,Parbhani,0.28,211.93,10.6,10.6,10.6,6,31.8
kharif,WBCIS,Maharashtra,Pune,3.83,4632.13,231.61,1157.39,1157.39,47,2546.39
kharif,WBCIS,Maharashtra,Sangli,17.7,21417.29,1070.86,5655.27,5655.27,31,12381.4
kharif,WBCIS,Maharashtra,Satara,2.63,3178.61,158.93,917.82,917.82,26,1994.57
kharif,WBCIS,Maharashtra,Solapur,20.21,24453.78,1222.69,6015.63,6015.63,82,13253.95
kharif,WBCIS,Maharashtra,Thane,0.01,4.92,0.2461,1.72,1.72,3,3.69
kharif,WBCIS,Maharashtra,Wardha,0.14,108.76,5.44,8.92,8.92,11,23.28
kharif,WBCIS,Maharashtra,Washim,0.2,179.25,8.96,28.68,28.68,21,66.32
kharif,WBCIS,Maharashtra,Yavatmal,0.12,89.54,4.48,6.72,6.72,12,17.92
kharif,PMFBY,Odisha,Anugul,48.49,25627.31,512.53,1124.5,1124.5,235,2761.53
kharif,PMFBY,Odisha,Balangir,151.4,87358.44,1753.02,6786.5,6786.5,336,15326.02
kharif,PMFBY,Odisha,Baleshwar,73.69,46133.67,921.99,1471.92,1471.92,366,3865.83
kharif,PMFBY,Odisha,Bargarh,176,109986.4,2199.64,10576.44,10576.44,268,23352.52
kharif,PMFBY,Odisha,,24.2,16035.43,320.71,865.91,865.91,70,2052.53
kharif,PMFBY,Odisha,Bhadrak,63.36,39598.07,791.96,1257.24,1257.24,218,3306.44
kharif,PMFBY,Odisha,Cuttack,34.63,17314.54,346.29,831.88,831.88,363,2010.05
kharif,PMFBY,Odisha,,11.91,7741.11,154.82,330.04,330.04,73,814.9
kharif,PMFBY,Odisha,Dhenkanal,19.92,11035.98,220.71,386.02,386.02,220,992.75
kharif,PMFBY,Odisha,Gajapati,9.24,5093.41,102.38,99.08,99.08,155,300.54
kharif,PMFBY,Odisha,Ganjam,91.76,54136.75,1082.73,3547.02,3547.02,539,8176.77
kharif,PMFBY,Odisha,Jagatsinghapur,25.84,12919.2,258.38,322.98,322.98,200,904.34
kharif,PMFBY,Odisha,Jajapur,51.52,27692.7,553.85,1931.55,1931.55,313,4416.95
kharif,PMFBY,Odisha,Jharsuguda,25.34,15844.47,316.87,1311.06,1311.06,83,2938.99
kharif,PMFBY,Odisha,Kalahandi,57.08,38882.91,784.23,1703.55,1703.55,314,4191.33
kharif,PMFBY,Odisha,Kandhamal,5.05,3551.62,72.4,36.67,36.67,178,145.74
kharif,PMFBY,Odisha,Kendrapara,77.34,40218.93,804.37,1033.62,1033.62,251,2871.61
kharif,PMFBY,Odisha,Kendujhar,45.85,24068.17,481.36,440.4,440.4,304,1362.16
kharif,PMFBY,Odisha,Khordha,51.85,27867.06,557.34,712,712,194,1981.34
kharif,PMFBY,Odisha,Koraput,17.58,9390.91,206.25,77.54,77.54,235,361.33
kharif,PMFBY,Odisha,Malkangiri,8.3,5118.2,102.35,107.63,107.63,112,317.61
kharif,PMFBY,Odisha,Mayurbhanj,32.32,20571.88,411.43,492.7,492.7,415,1396.83
kharif,PMFBY,Odisha,,27.51,12955.91,259.12,201.72,201.72,201,662.56
kharif,PMFBY,Odisha,Nayagarh,26.74,16041.53,320.83,1032.83,1032.83,203,2386.49
kharif,PMFBY,Odisha,Nuapada,41.66,22862.14,457.61,1805.59,1805.59,139,4068.79
kharif,PMFBY,Odisha,Puri,41.52,24913.76,498.27,1345.34,1345.34,273,3188.95
kharif,PMFBY,Odisha,Rayagada,19.91,11164.7,229.82,80.58,80.58,195,390.98
kharif,PMFBY,Odisha,Sambalpur,71.44,45535,910.71,4324.28,4324.28,150,9559.27
kharif,PMFBY,Odisha,,37.52,26267.84,525.28,997.6,997.6,114,2520.48
kharif,PMFBY,Odisha,Sundargarh,62.12,32604.16,652.07,2460.68,2460.68,292,5573.43
kharif,PMFBY,Puducherry,,0,1,0.02,0.0404,0.0404,1,0.1
kharif,PMFBY,Rajasthan,Ajmer,99.21,42750.89,1081.29,3576.45,3576.45,504,8234.19
kharif,PMFBY,Rajasthan,Alwar,104.93,39387.55,1030.17,391.47,391.47,534,1813.11
kharif,PMFBY,Rajasthan,Banswara,36.46,21176.33,512.35,577.71,577.71,330,1667.77
kharif,PMFBY,Rajasthan,Baran,78.9,31203.72,624.07,1946.74,1946.74,244,4517.55
kharif,PMFBY,Rajasthan,Barmer,665.22,126057.48,2521.15,21809.7,21809.7,439,46140.55
kharif,PMFBY,Rajasthan,Bharatpur,54.11,23977.4,483.91,473.95,473.95,506,1431.81
kharif,PMFBY,Rajasthan,Bhilwara,96.33,40501.68,1092.35,2100.29,2100.29,481,5292.93
kharif,PMFBY,Rajasthan,Bikaner,322.55,102218.53,2044.37,4772.31,4772.31,351,11588.99
kharif,PMFBY,Rajasthan,Bundi,78.28,30586.37,611.73,1416.11,1416.11,269,3443.95
kharif,PMFBY,Rajasthan,,107.59,52285.96,1171.96,1568.98,1568.98,324,4309.92
kharif,PMFBY,Rajasthan,Churu,316.39,73556.65,1471.97,6514.62,6514.62,271,14501.21
kharif,PMFBY,Rajasthan,Dausa,42.21,13654.92,273.1,253.86,253.86,265,780.82
kharif,PMFBY,Rajasthan,,10.77,4844.1,96.88,142.14,142.14,209,381.16
kharif,PMFBY,Rajasthan,Dungarpur,20.41,8308.94,166.18,248.91,248.91,261,664
kharif,PMFBY,Rajasthan,Hanumangarh,283.63,139035.36,3909.38,7252.3,7252.3,311,18413.98
kharif,PMFBY,Rajasthan,Jaipur,199.17,67276.78,1345.54,2614.53,2614.53,617,6574.6
kharif,PMFBY,Rajasthan,Jaisalmer,223.34,60212.46,1204.25,12773.67,12773.67,256,26751.59
kharif,PMFBY,Rajasthan,,270.66,61142.09,1222.84,7964.1,7964.1,292,17151.04
kharif,PMFBY,Rajasthan,Jhalawar,104.25,43348.74,866.97,2298.35,2298.35,338,5463.67
kharif,PMFBY,Rajasthan,Jhunjhunu,118.1,46885.59,944.78,2352.64,2352.64,303,5650.06
kharif,PMFBY,Rajasthan,Jodhpur,376.53,100152.58,2328.6,8489.79,8489.79,403,19308.18
kharif,PMFBY,Rajasthan,Karauli,19.87,7182.18,143.64,101.37,101.37,255,346.38
kharif,PMFBY,Rajasthan,Kota,93.88,32279.21,645.58,739.96,739.96,209,2125.5
kharif,PMFBY,Rajasthan,Nagaur,249.88,75256.63,1927.29,5298.26,5298.26,484,12523.81
kharif,PMFBY,Rajasthan,Pali,183.69,33463.09,723.96,3880.1,3880.1,387,8484.16
kharif,PMFBY,Rajasthan,Pratapgarh,37.95,19549.11,390.98,391.91,391.91,166,1174.8
kharif,PMFBY,Rajasthan,Rajsamand,15.89,6863.37,172.28,388.78,388.78,245,949.84
kharif,PMFBY,Rajasthan,Sawai Madhopur,43.49,16417.47,328.35,267.82,267.82,268,863.99
kharif,PMFBY,Rajasthan,Sikar,132.56,44696.61,893.93,1345.65,1345.65,351,3585.23
kharif,PMFBY,Rajasthan,Sirohi,42.02,12038.68,241.22,628.75,628.75,165,1498.72
kharif,PMFBY,Rajasthan,,179.11,94822.86,2823.13,1049.85,1049.85,445,4922.83
kharif,PMFBY,Rajasthan,Tonk,125.66,36755.24,735.1,1567.73,1567.73,325,3870.56
kharif,PMFBY,Rajasthan,Udaipur,37.12,15035.49,300.71,649.46,649.46,482,1599.63
kharif,WBCIS,Rajasthan,Ajmer,0.02,40.72,2.04,3.05,3.05,1,8.14
kharif,WBCIS,Rajasthan,Alwar,10.07,16114.15,805.71,1208.56,1208.56,1,3222.83
kharif,WBCIS,Rajasthan,Baran,0,1.89,0.0944,0.1415,0.1415,1,0.38
kharif,WBCIS,Rajasthan,Barmer,1.04,461.27,23.06,37.1,37.1,1,97.26
kharif,WBCIS,Rajasthan,Bundi,0.03,28.05,1.4,2.66,2.66,1,6.72
kharif,WBCIS,Rajasthan,Hanumangarh,0.02,13.3,0.665,1.66,1.66,1,3.99
kharif,WBCIS,Rajasthan,Jaipur,2.35,2663.03,133.15,266.3,266.3,1,665.75
kharif,WBCIS,Rajasthan,Jaisalmer,0.04,13.39,0.6694,1,1,1,2.67
kharif,WBCIS,Rajasthan,,7.42,3265.63,163.28,244.92,244.92,1,653.12
kharif,WBCIS,Rajasthan,Jhalawar,0.1,121.2,6.06,7.89,7.89,1,21.84
kharif,WBCIS,Rajasthan,Jodhpur,1.39,514.01,25.7,38.55,38.55,1,102.8
kharif,WBCIS,Rajasthan,Pali,0.03,15.23,0.7616,1.14,1.14,1,3.04
kharif,WBCIS,Rajasthan,Sawai Madhopur,0.16,156.17,7.81,19.49,19.49,1,46.79
kharif,WBCIS,Rajasthan,Sirohi,1.55,697.76,34.89,52.33,52.33,1,139.55
kharif,WBCIS,Rajasthan,,0.13,84.2,4.21,10.53,10.53,1,25.27
kharif,WBCIS,Rajasthan,Tonk,0.1,83,4.15,10.38,10.38,1,24.91
kharif,PMFBY,Sikkim,,0.05,51.08,1.18,0,0,11,1.18
kharif,PMFBY,Sikkim,,0,0.9604,0.019,0,0,2,0.02
kharif,PMFBY,Sikkim,,0.05,59.88,1.32,0,0,26,1.32
kharif,PMFBY,Sikkim,,0.02,20.6,0.6181,0,0,2,0.62
kharif,PMFBY,Tamil Nadu,Ariyalur,1.71,1163.21,27.75,47.38,47.38,152,122.51
kharif,PMFBY,Tamil Nadu,Coimbatore,1.65,1405.48,49.94,4.21,4.21,163,58.36
kharif,PMFBY,Tamil Nadu,Cuddalore,12.45,7599.39,163.2,69.1,69.1,597,301.4
kharif,PMFBY,Tamil Nadu,Dharmapuri,3.67,3630.02,161.36,214.9,214.9,398,591.16
kharif,PMFBY,Tamil Nadu,Dindigul,2.01,1195.8,34.58,94.71,94.71,208,224
kharif,PMFBY,Tamil Nadu,Erode,5.36,7122.88,322.26,237.12,237.12,334,796.5
kharif,PMFBY,Tamil Nadu,,3.7,2421.2,48.42,40.04,40.04,454,128.5
kharif,PMFBY,Tamil Nadu,Kanniyakumari,0.42,449.47,17.23,3.52,3.52,90,24.27
kharif,PMFBY,Tamil Nadu,Karur,0.9,934.64,41.52,9.96,9.96,101,61.44
kharif,PMFBY,Tamil Nadu,Krishnagiri,0.98,504.4,12.21,16.93,16.93,281,46.07
kharif,PMFBY,Tamil Nadu,Madurai,0.86,715.77,25.24,15.49,15.49,179,56.22
kharif,PMFBY,Tamil Nadu,Nagapattinam,5.23,3810.4,76.21,21.15,21.15,284,118.51
kharif,PMFBY,Tamil Nadu,Namakkal,20.58,10255.86,224.37,401.64,401.64,390,1027.65
kharif,PMFBY,Tamil Nadu,Perambalur,2.23,1549.17,62.65,90.52,90.52,128,243.69
kharif,PMFBY,Tamil Nadu,Pudukkottai,2.22,1391.87,30.71,17.19,17.19,192,65.09
kharif,PMFBY,Tamil Nadu,Salem,4.89,4344.78,152.18,4.11,4.11,389,160.4
kharif,PMFBY,Tamil Nadu,Sivaganga,0.08,78.24,1.56,0,0,22,1.56
kharif,PMFBY,Tamil Nadu,Thanjavur,9.14,6699.73,124.76,0,0,649,124.76
kharif,PMFBY,Tamil Nadu,The Nilgiris,0.3,673.92,15.97,0,0,34,15.97
kharif,PMFBY,Tamil Nadu,Theni,1.69,1578.48,66.5,6.28,6.28,99,79.06
kharif,PMFBY,Tamil Nadu,Thiruvallur,4.95,3260.72,65.21,27.72,27.72,445,120.65
kharif,PMFBY,Tamil Nadu,Thiruvarur,8.11,5903.73,118.09,67.99,67.99,398,254.07
kharif,PMFBY,Tamil Nadu,,1.09,1426.45,18.92,0.0925,0.0925,128,19.11
kharif,PMFBY,Tamil Nadu,Tiruchirappalli,2.7,2324.28,89.39,45.42,45.42,235,180.23
kharif,PMFBY,Tamil Nadu,Tirunelveli,2.36,2638.04,53.67,8.52,8.52,276,70.71
kharif,PMFBY,Tamil Nadu,Tiruppur,2.92,2202.07,58.92,5.08,5.08,245,69.08
kharif,PMFBY,Tamil Nadu,Tiruvannamalai,21.31,12852.85,258.08,274.06,274.06,960,806.2
kharif,PMFBY,Tamil Nadu,Vellore,7.32,4692.51,96.8,33.09,33.09,534,162.98
kharif,PMFBY,Tamil Nadu,,21.09,9388.15,212.47,311.6,311.6,959,835.67
kharif,PMFBY,Tamil Nadu,Virudhunagar,1.49,800.22,21.01,26.27,26.27,194,73.55
kharif,PMFBY,Telangana,Adilabad,8.91,3999.74,79.99,212.27,212.27,308,504.53
kharif,PMFBY,Telangana,,6.09,5105.76,102.12,43.64,43.64,220,189.4
kharif,PMFBY,Telangana,,26.14,22752.53,496.41,271.89,271.89,302,1040.19
kharif,PMFBY,Telangana,,6.38,5319.81,106.4,96.1,96.1,183,298.6
kharif,PMFBY,Telangana,,6.86,5817.99,116.36,58.26,58.26,280,232.88
kharif,PMFBY,Telangana,,17.22,11207.86,224.16,591.47,591.47,173,1407.1
kharif,PMFBY,Telangana,Kamareddy,32.5,22283.68,445.67,368.7,368.7,449,1183.07
kharif,PMFBY,Telangana,Karimnagar,21.63,18260.49,365.21,232.63,232.63,221,830.47
kharif,PMFBY,Telangana,Khammam,10.7,8622.2,172.44,57.08,57.08,255,286.6
kharif,PMFBY,Telangana,,5.28,4482.9,89.66,44.63,44.63,176,178.92
kharif,PMFBY,Telangana,Mahabubabad,5.01,4233.1,87.94,44.14,44.14,212,176.22
kharif,PMFBY,Telangana,,30.22,23715.53,474.31,496.99,496.99,198,1468.29
kharif,PMFBY,Telangana,Mancherial,21.3,18082.07,361.64,180.1,180.1,321,721.84
kharif,PMFBY,Telangana,Medak,15.94,13134.88,262.7,187.15,187.15,367,637
kharif,PMFBY,Telangana,,0.98,796.21,15.92,7.92,7.92,78,31.76
kharif,PMFBY,Telangana,Nagarkurnool,36.4,20731.42,414.63,2469.61,2469.61,328,5353.85
kharif,PMFBY,Telangana,Nalgonda,15.79,13258.22,265.16,5.85,5.85,453,276.86
kharif,PMFBY,Telangana,Nirmal,14.2,12651.31,369.45,201.88,201.88,161,773.21
kharif,PMFBY,Telangana,Nizamabad,33.25,31381.68,858.14,432.77,432.77,432,1723.68
kharif,PMFBY,Telangana,Peddapalli,13.32,11283.34,225.67,142.31,142.31,221,510.29
kharif,PMFBY,Telangana,,9.47,8047.4,160.95,100.78,100.78,170,362.51
kharif,PMFBY,Telangana,Ranga Reddy,17.69,10663.03,213.26,286.85,286.85,319,786.96
kharif,PMFBY,Telangana,Sangareddy,5.58,4642.16,95.86,86.32,86.32,279,268.5
kharif,PMFBY,Telangana,Siddipet,31.47,23826.56,476.53,634.94,634.94,260,1746.41
kharif,PMFBY,Telangana,Suryapet,15.66,13137.82,262.76,5.09,5.09,280,272.94
kharif,PMFBY,Telangana,Vikarabad,19.58,13196.52,311.53,293.6,293.6,173,898.73
kharif,PMFBY,Telangana,Wanaparthy,16.73,13040.32,260.81,257.79,257.79,232,776.39
kharif,PMFBY,Telangana,,4.52,4170.68,97.82,22.26,22.26,195,142.34
kharif,PMFBY,Telangana,,4.69,3955.28,79.11,12.31,12.31,123,103.73
kharif,PMFBY,Telangana,,15.06,12326.58,246.53,139.5,139.5,303,525.53
kharif,WBCIS,Telangana,Adilabad,32.22,28189.34,1409.47,2818.93,2818.93,18,7047.33
kharif,WBCIS,Telangana,,0.77,947,47.35,36.64,36.64,16,120.63
kharif,WBCIS,Telangana,,0.09,77.33,3.87,7.97,7.97,11,19.81
kharif,WBCIS,Telangana,,1.45,1290.88,64.54,129.01,129.01,13,322.56
kharif,WBCIS,Telangana,,1.19,1326.19,66.31,132.62,132.62,18,331.55
kharif,WBCIS,Telangana,,4.33,4199.61,209.98,419.96,419.96,12,1049.9
kharif,WBCIS,Telangana,Kamareddy,0.58,506.74,25.34,50.67,50.67,12,126.68
kharif,WBCIS,Telangana,Karimnagar,0.67,583.3,29.17,57.69,57.69,15,144.55
kharif,WBCIS,Telangana,Khammam,11.49,13914.49,695.72,681.81,681.81,21,2059.34
kharif,WBCIS,Telangana,,7.08,6199.24,309.96,619.92,619.92,15,1549.8
kharif,WBCIS,Telangana,Mahabubabad,2.25,3172.58,158.63,317.26,317.26,15,793.15
kharif,WBCIS,Telangana,,2.08,1823.17,91.16,182.32,182.32,25,455.8
kharif,WBCIS,Telangana,Mancherial,10.34,9061.72,453.09,906.17,906.17,16,2265.43
kharif,WBCIS,Telangana,Medak,0.21,182.98,9.15,11.89,11.89,12,32.93
kharif,WBCIS,Telangana,Nagarkurnool,3.54,3131.4,156.57,308.05,308.05,17,772.67
kharif,WBCIS,Telangana,Nalgonda,9.04,8029.54,401.48,735.45,735.45,31,1872.38
kharif,WBCIS,Telangana,Nirmal,17.59,15402.77,770.14,1540.28,1540.28,18,3850.7
kharif,WBCIS,Telangana,Nizamabad,0.32,275.7,13.79,27.57,27.57,5,68.93
kharif,WBCIS,Telangana,Peddapalli,0.12,100.99,5.05,10.55,10.55,12,26.15
kharif,WBCIS,Telangana,,1.61,1409.39,70.47,147.21,147.21,11,364.89
kharif,WBCIS,Telangana,Ranga Reddy,3.57,3124.26,156.21,312.43,312.43,23,781.07
kharif,WBCIS,Telangana,Sangareddy,2.78,2436.43,121.82,170.55,170.55,23,462.92
kharif,WBCIS,Telangana,Siddipet,1.94,1701.52,85.08,170.15,170.15,22,425.38
kharif,WBCIS,Telangana,Suryapet,1.72,1730.62,86.53,157.89,157.89,19,402.31
kharif,WBCIS,Telangana,Vikarabad,2.98,2604.47,130.22,260.45,260.45,16,651.12
kharif,WBCIS,Telangana,Wanaparthy,0.14,125.9,6.29,11.9,11.9,12,30.09
kharif,WBCIS,Telangana,,1.99,2004.29,100.21,90.18,90.18,15,280.57
kharif,WBCIS,Telangana,,0.54,482.24,24.11,48.01,48.01,10,120.13
kharif,WBCIS,Telangana,,1.16,1018.64,50.93,101.86,101.86,15,254.65
kharif,PMFBY,Uttar Pradesh,Agra,32.82,9300.1,186,93.64,93.64,653,373.28
kharif,PMFBY,Uttar Pradesh,Aligarh,39.91,19472.08,389.44,283.44,283.44,844,956.32
kharif,PMFBY,Uttar Pradesh,,45.31,24414.89,488.3,243.73,243.73,1442,975.76
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,27.91,15982.69,319.65,127.86,127.86,926,575.37
kharif,PMFBY,Uttar Pradesh,Amethi,37.29,18558.48,371.17,92.79,92.79,680,556.75
kharif,PMFBY,Uttar Pradesh,Amroha,7.29,3262.96,65.26,81.54,81.54,358,228.34
kharif,PMFBY,Uttar Pradesh,Auraiya,20.7,10528.97,210.58,145.61,145.61,464,501.8
kharif,PMFBY,Uttar Pradesh,Azamgarh,15.65,7311.87,146.24,142.58,142.58,1479,431.4
kharif,PMFBY,Uttar Pradesh,Baghpat,0.54,319.6,6.39,3.2,3.2,74,12.79
kharif,PMFBY,Uttar Pradesh,Bahraich,53.91,25609.71,512.19,536.53,536.53,1029,1585.25
kharif,PMFBY,Uttar Pradesh,Ballia,30.12,12201.43,244.03,495.15,495.15,739,1234.33
kharif,PMFBY,Uttar Pradesh,Balrampur,11.62,5648.48,112.97,45.19,45.19,604,203.35
kharif,PMFBY,Uttar Pradesh,Banda,70.96,13621.87,272.43,694.07,694.07,467,1660.57
kharif,PMFBY,Uttar Pradesh,Barabanki,42.03,24499.39,489.98,826.19,826.19,1157,2142.36
