season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count
kharif,WBCIS,Madhya Pradesh,Mandla,0.03,17.28,0.8642,0.2633,0.2633,5
kharif,WBCIS,Madhya Pradesh,Mandsaur,0.47,362.53,18.13,8.52,8.52,11
kharif,WBCIS,Madhya Pradesh,Morena,0.01,6.56,0.3278,0.1799,0.1799,29
kharif,WBCIS,Madhya Pradesh,Neemuch,0.06,44.63,2.23,0.267,0.267,8
kharif,WBCIS,Madhya Pradesh,Panna,0,0.5181,0.0259,0.0278,0.0278,3
kharif,WBCIS,Madhya Pradesh,Raisen,0.02,14.55,0.7276,1.39,1.39,11
kharif,WBCIS,Madhya Pradesh,Rajgarh,0.47,382.09,19.1,5.76,5.76,17
kharif,WBCIS,Madhya Pradesh,Ratlam,1.22,784.17,39.21,16.43,16.43,12
kharif,WBCIS,Madhya Pradesh,Rewa,0.04,24.3,1.21,0.6014,0.6014,13
kharif,WBCIS,Madhya Pradesh,Sagar,0.14,90.33,4.52,10.03,10.03,13
kharif,WBCIS,Madhya Pradesh,Satna,0.03,18.87,0.9437,0.4672,0.4672,21
kharif,WBCIS,Madhya Pradesh,Sehore,0.07,41.68,2.08,1.53,1.53,13
kharif,WBCIS,Madhya Pradesh,Seoni,0.07,44.42,2.22,1.48,1.48,9
kharif,WBCIS,Madhya Pradesh,Shahdol,0,0.0614,0.0031,0.0003,0.0003,1
kharif,WBCIS,Madhya Pradesh,Shajapur,0.74,577.68,28.88,18.26,18.26,4
kharif,WBCIS,Madhya Pradesh,Sheopur,0,0.5714,0.0286,0.0143,0.0143,2
kharif,WBCIS,Madhya Pradesh,Shivpuri,1.1,694.13,34.71,20.82,20.82,10
kharif,WBCIS,Madhya Pradesh,Sidhi,0,0.321,0.016,0.0149,0.0149,2
kharif,WBCIS,Madhya Pradesh,Singrauli,0,0.9052,0.0453,0.0398,0.0398,5
kharif,WBCIS,Madhya Pradesh,Tikamgarh,0,2.83,0.1417,0.0156,0.0156,8
kharif,WBCIS,Madhya Pradesh,Ujjain,0.27,189.97,9.5,2.01,2.01,19
kharif,WBCIS,Madhya Pradesh,Umaria,0,0.0885,0.0044,0.0013,0.0013,5
kharif,WBCIS,Madhya Pradesh,Vidisha,0.01,7.72,0.3859,0.1639,0.1639,6
kharif,PMFBY,Maharashtra,Akola,183.42,61481.87,1570.98,5866.74,5866.74,51
kharif,PMFBY,Maharashtra,Amravati,135.59,49896.05,1397.63,4600.9,4600.9,89
kharif,PMFBY,Maharashtra,Aurangabad,317.29,108968.63,3974.37,6438.31,6438.31,71
kharif,PMFBY,Maharashtra,Bhandara,56.76,19862.57,397.25,398.32,398.32,34
kharif,PMFBY,Maharashtra,Chandrapur,57.98,23544.45,663.34,907.2,907.2,50
kharif,PMFBY,Maharashtra,Dhule,35.81,12246.75,579.87,274.12,274.12,43
kharif,PMFBY,Maharashtra,Gadchiroli,25.45,7636.07,160.13,238.28,238.28,40
kharif,PMFBY,Maharashtra,Hingoli,134.71,51497,1187.3,4625.02,4625.02,30
kharif,PMFBY,Maharashtra,Jalgaon,79.33,28417.68,1408.59,140.63,140.63,94
kharif,PMFBY,Maharashtra,Jalna,418.79,135577.16,3816.79,10654.44,10654.44,55
kharif,PMFBY,Maharashtra,Kolhapur,0.28,112.22,2.24,1.75,1.75,58
kharif,PMFBY,Maharashtra,Latur,701.91,256011.93,5165.88,29206.83,29206.83,63
kharif,PMFBY,Maharashtra,Nagpur,52.6,21224.34,693.68,976.19,976.19,68
kharif,PMFBY,Maharashtra,Nanded,580.46,218856.76,4863.35,28177.14,28177.14,96
kharif,PMFBY,Maharashtra,Nandurbar,13.35,4546.34,206.56,182.94,182.94,42
kharif,PMFBY,Maharashtra,Nashik,20.73,7450.1,253.05,340.72,340.72,102
kharif,PMFBY,Maharashtra,Osmanabad,541.1,185456.32,3803.29,26786.72,26786.72,50
kharif,PMFBY,Maharashtra,Palghar,12.53,4894.85,85.61,2.71,2.71,29
kharif,PMFBY,Maharashtra,Parbhani,351.54,123900.64,2886.45,11461.59,11461.59,38
kharif,PMFBY,Maharashtra,Pune,16.85,5219.99,107.76,226.45,226.45,93
kharif,PMFBY,Maharashtra,Ratnagiri,0.56,233.47,4.67,3.5,3.5,60
kharif,PMFBY,Maharashtra,Sangli,66.17,15423.47,308.47,1411.01,1411.01,65
kharif,PMFBY,Maharashtra,Satara,39.01,11401.26,252.81,123.47,123.47,82
kharif,PMFBY,Maharashtra,Sindhudurg,0.25,106.9,2.14,1.6,1.6,38
kharif,PMFBY,Maharashtra,Solapur,190.76,43442.33,917.65,3193.59,3193.59,98
kharif,PMFBY,Maharashtra,Thane,11.17,4307.41,86.15,5.39,5.39,27
kharif,PMFBY,Maharashtra,Wardha,40.85,16883.12,714,669.45,669.45,47
kharif,PMFBY,Maharashtra,Washim,151.22,55774.66,1224.61,4749.82,4749.82,46
kharif,PMFBY,Maharashtra,Yavatmal,297.26,113962.64,3934.14,8062.3,8062.3,101
kharif,WBCIS,Maharashtra,Akola,1.26,968.19,48.41,90.86,90.86,9
kharif,WBCIS,Maharashtra,Amravati,3.73,2874.86,143.74,222.47,222.47,60
kharif,WBCIS,Maharashtra,Aurangabad,12.34,12287.17,614.36,1836.86,1836.86,47
kharif,WBCIS,Maharashtra,Dhule,1.92,2323.85,116.19,464.77,464.77,30
kharif,WBCIS,Maharashtra,Hingoli,0.09,71.86,3.59,5.63,5.63,18
kharif,WBCIS,Maharashtra,Jalgaon,0.3,337.86,16.89,92.09,92.09,42
kharif,WBCIS,Maharashtra,Jalna,13.19,12404.75,620.24,1966.14,1966.14,44
kharif,WBCIS,Maharashtra,Latur,0.14,163.83,8.19,40.96,40.96,13
kharif,WBCIS,Maharashtra,Nagpur,2.54,1958.83,97.94,134.48,134.48,37
kharif,WBCIS,Maharashtra,Nanded,0.06,46.16,2.31,6.92,6.92,3
kharif,WBCIS,Maharashtra,Nashik,5.21,6301.04,315.05,1417.72,1417.72,44
kharif,WBCIS,Maharashtra,Osmanabad,0.14,174.35,8.72,35.74,35.74,29
kharif,WBCIS,Maharashtra,Palghar,3.47,1908.07,95.4,177.64,177.64,19
kharif,WBCIS,Maharashtra,Parbhani,0.28,211.93,10.6,10.6,10.6,6
kharif,WBCIS,Maharashtra,Pune,3.83,4632.13,231.61,1157.39,1157.39,47
kharif,WBCIS,Maharashtra,Sangli,17.7,21417.29,1070.86,5655.27,5655.27,31
kharif,WBCIS,Maharashtra,Satara,2.63,3178.61,158.93,917.82,917.82,26
kharif,WBCIS,Maharashtra,Solapur,20.21,24453.78,1222.69,6015.63,6015.63,82
kharif,WBCIS,Maharashtra,Thane,0.01,4.92,0.2461,1.72,1.72,3
kharif,WBCIS,Maharashtra,Wardha,0.14,108.76,5.44,8.92,8.92,11
kharif,WBCIS,Maharashtra,Washim,0.2,179.25,8.96,28.68,28.68,21
kharif,WBCIS,Maharashtra,Yavatmal,0.12,89.54,4.48,6.72,6.72,12
kharif,PMFBY,Odisha,Anugul,48.49,25627.31,512.53,1124.5,1124.5,235
kharif,PMFBY,Odisha,Balangir,151.4,87358.44,1753.02,6786.5,6786.5,336
kharif,PMFBY,Odisha,Baleshwar,73.69,46133.67,921.99,1471.92,1471.92,366
kharif,PMFBY,Odisha,Bargarh,176,109986.4,2199.64,10576.44,10576.44,268
kharif,PMFBY,Odisha,Bhadrak,63.36,39598.07,791.96,1257.24,1257.24,218
kharif,PMFBY,Odisha,Cuttack,34.63,17314.54,346.29,831.88,831.88,363
kharif,PMFBY,Odisha,Dhenkanal,19.92,11035.98,220.71,386.02,386.02,220
kharif,PMFBY,Odisha,Gajapati,9.24,5093.41,102.38,99.08,99.08,155
kharif,PMFBY,Odisha,Ganjam,91.76,54136.75,1082.73,3547.02,3547.02,539
kharif,PMFBY,Odisha,Jagatsinghapur,25.84,12919.2,258.38,322.98,322.98,200
kharif,PMFBY,Odisha,Jajapur,51.52,27692.7,553.85,1931.55,1931.55,313
kharif,PMFBY,Odisha,Jharsuguda,25.34,15844.47,316.87,1311.06,1311.06,83
kharif,PMFBY,Odisha,Kalahandi,57.08,38882.91,784.23,1703.55,1703.55,314
kharif,PMFBY,Odisha,Kandhamal,5.05,3551.62,72.4,36.67,36.67,178
kharif,PMFBY,Odisha,Kendrapara,77.34,40218.93,804.37,1033.62,1033.62,251
kharif,PMFBY,Odisha,Kendujhar,45.85,24068.17,481.36,440.4,440.4,304
kharif,PMFBY,Odisha,Khordha,51.85,27867.06,557.34,712,712,194
kharif,PMFBY,Odisha,Koraput,17.58,9390.91,206.25,77.54,77.54,235
kharif,PMFBY,Odisha,Malkangiri,8.3,5118.2,102.35,107.63,107.63,112
kharif,PMFBY,Odisha,Mayurbhanj,32.32,20571.88,411.43,492.7,492.7,415
kharif,PMFBY,Odisha,Nayagarh,26.74,16041.53,320.83,1032.83,1032.83,203
kharif,PMFBY,Odisha,Nuapada,41.66,22862.14,457.61,1805.59,1805.59,139
kharif,PMFBY,Odisha,Puri,41.52,24913.76,498.27,1345.34,1345.34,273
kharif,PMFBY,Odisha,Rayagada,19.91,11164.7,229.82,80.58,80.58,195
kharif,PMFBY,Odisha,Sambalpur,71.44,45535,910.71,4324.28,4324.28,150
kharif,PMFBY,Odisha,Sundargarh,62.12,32604.16,652.07,2460.68,2460.68,292
kharif,PMFBY,Rajasthan,Ajmer,99.21,42750.89,1081.29,3576.45,3576.45,504
kharif,PMFBY,Rajasthan,Alwar,104.93,39387.55,1030.17,391.47,391.47,534
kharif,PMFBY,Rajasthan,Banswara,36.46,21176.33,512.35,577.71,577.71,330
kharif,PMFBY,Rajasthan,Baran,78.9,31203.72,624.07,1946.74,1946.74,244
kharif,PMFBY,Rajasthan,Barmer,665.22,126057.48,2521.15,21809.7,21809.7,439
kharif,PMFBY,Rajasthan,Bharatpur,54.11,23977.4,483.91,473.95,473.95,506
kharif,PMFBY,Rajasthan,Bhilwara,96.33,40501.68,1092.35,2100.29,2100.29,481
kharif,PMFBY,Rajasthan,Bikaner,322.55,102218.53,2044.37,4772.31,4772.31,351
kharif,PMFBY,Rajasthan,Bundi,78.28,30586.37,611.73,1416.11,1416.11,269
kharif,PMFBY,Rajasthan,Churu,316.39,73556.65,1471.97,6514.62,6514.62,271
kharif,PMFBY,Rajasthan,Dausa,42.21,13654.92,273.1,253.86,253.86,265
kharif,PMFBY,Rajasthan,Dungarpur,20.41,8308.94,166.18,248.91,248.91,261
kharif,PMFBY,Rajasthan,Hanumangarh,283.63,139035.36,3909.38,7252.3,7252.3,311
kharif,PMFBY,Rajasthan,Jaipur,199.17,67276.78,1345.54,2614.53,2614.53,617
kharif,PMFBY,Rajasthan,Jaisalmer,223.34,60212.46,1204.25,12773.67,12773.67,256
kharif,PMFBY,Rajasthan,Jhalawar,104.25,43348.74,866.97,2298.35,2298.35,338
kharif,PMFBY,Rajasthan,Jhunjhunu,118.1,46885.59,944.78,2352.64,2352.64,303
kharif,PMFBY,Rajasthan,Jodhpur,376.53,100152.58,2328.6,8489.79,8489.79,403
kharif,PMFBY,Rajasthan,Karauli,19.87,7182.18,143.64,101.37,101.37,255
kharif,PMFBY,Rajasthan,Kota,93.88,32279.21,645.58,739.96,739.96,209
kharif,PMFBY,Rajasthan,Nagaur,249.88,75256.63,1927.29,5298.26,5298.26,484
kharif,PMFBY,Rajasthan,Pali,183.69,33463.09,723.96,3880.1,3880.1,387
kharif,PMFBY,Rajasthan,Pratapgarh,37.95,19549.11,390.98,391.91,391.91,166
kharif,PMFBY,Rajasthan,Rajsamand,15.89,6863.37,172.28,388.78,388.78,245
kharif,PMFBY,Rajasthan,Sawai Madhopur,43.49,16417.47,328.35,267.82,267.82,268
kharif,PMFBY,Rajasthan,Sikar,132.56,44696.61,893.93,1345.65,1345.65,351
kharif,PMFBY,Rajasthan,Sirohi,42.02,12038.68,241.22,628.75,628.75,165
kharif,PMFBY,Rajasthan,Tonk,125.66,36755.24,735.1,1567.73,1567.73,325
kharif,PMFBY,Rajasthan,Udaipur,37.12,15035.49,300.71,649.46,649.46,482
kharif,WBCIS,Rajasthan,Ajmer,0.02,40.72,2.04,3.05,3.05,1
kharif,WBCIS,Rajasthan,Alwar,10.07,16114.15,805.71,1208.56,1208.56,1
kharif,WBCIS,Rajasthan,Baran,0,1.89,0.0944,0.1415,0.1415,1
kharif,WBCIS,Rajasthan,Barmer,1.04,461.27,23.06,37.1,37.1,1
kharif,WBCIS,Rajasthan,Bundi,0.03,28.05,1.4,2.66,2.66,1
kharif,WBCIS,Rajasthan,Hanumangarh,0.02,13.3,0.665,1.66,1.66,1
kharif,WBCIS,Rajasthan,Jaipur,2.35,2663.03,133.15,266.3,266.3,1
kharif,WBCIS,Rajasthan,Jaisalmer,0.04,13.39,0.6694,1,1,1
kharif,WBCIS,Rajasthan,Jhalawar,0.1,121.2,6.06,7.89,7.89,1
kharif,WBCIS,Rajasthan,Jodhpur,1.39,514.01,25.7,38.55,38.55,1
kharif,WBCIS,Rajasthan,Pali,0.03,15.23,0.7616,1.14,1.14,1
kharif,WBCIS,Rajasthan,Sawai Madhopur,0.16,156.17,7.81,19.49,19.49,1
kharif,WBCIS,Rajasthan,Sirohi,1.55,697.76,34.89,52.33,52.33,1
kharif,WBCIS,Rajasthan,Tonk,0.1,83,4.15,10.38,10.38,1
kharif,PMFBY,Tamil Nadu,Ariyalur,1.71,1163.21,27.75,47.38,47.38,152
kharif,PMFBY,Tamil Nadu,Coimbatore,1.65,1405.48,49.94,4.21,4.21,163
kharif,PMFBY,Tamil Nadu,Cuddalore,12.45,7599.39,163.2,69.1,69.1,597
kharif,PMFBY,Tamil Nadu,Dharmapuri,3.67,3630.02,161.36,214.9,214.9,398
kharif,PMFBY,Tamil Nadu,Dindigul,2.01,1195.8,34.58,94.71,94.71,208
kharif,PMFBY,Tamil Nadu,Erode,5.36,7122.88,322.26,237.12,237.12,334
kharif,PMFBY,Tamil Nadu,Kanniyakumari,0.42,449.47,17.23,3.52,3.52,90
kharif,PMFBY,Tamil Nadu,Karur,0.9,934.64,41.52,9.96,9.96,101
kharif,PMFBY,Tamil Nadu,Krishnagiri,0.98,504.4,12.21,16.93,16.93,281
kharif,PMFBY,Tamil Nadu,Madurai,0.86,715.77,25.24,15.49,15.49,179
kharif,PMFBY,Tamil Nadu,Nagapattinam,5.23,3810.4,76.21,21.15,21.15,284
kharif,PMFBY,Tamil Nadu,Namakkal,20.58,10255.86,224.37,401.64,401.64,390
kharif,PMFBY,Tamil Nadu,Perambalur,2.23,1549.17,62.65,90.52,90.52,128
kharif,PMFBY,Tamil Nadu,Pudukkottai,2.22,1391.87,30.71,17.19,17.19,192
kharif,PMFBY,Tamil Nadu,Salem,4.89,4344.78,152.18,4.11,4.11,389
kharif,PMFBY,Tamil Nadu,Sivaganga,0.08,78.24,1.56,0,0,22
kharif,PMFBY,Tamil Nadu,Thanjavur,9.14,6699.73,124.76,0,0,649
kharif,PMFBY,Tamil Nadu,The Nilgiris,0.3,673.92,15.97,0,0,34
kharif,PMFBY,Tamil Nadu,Theni,1.69,1578.48,66.5,6.28,6.28,99
kharif,PMFBY,Tamil Nadu,Thiruvallur,4.95,3260.72,65.21,27.72,27.72,445
kharif,PMFBY,Tamil Nadu,Thiruvarur,8.11,5903.73,118.09,67.99,67.99,398
kharif,PMFBY,Tamil Nadu,Tiruchirappalli,2.7,2324.28,89.39,45.42,45.42,235
kharif,PMFBY,Tamil Nadu,Tirunelveli,2.36,2638.04,53.67,8.52,8.52,276
kharif,PMFBY,Tamil Nadu,Tiruppur,2.92,2202.07,58.92,5.08,5.08,245
kharif,PMFBY,Tamil Nadu,Tiruvannamalai,21.31,12852.85,258.08,274.06,274.06,960
kharif,PMFBY,Tamil Nadu,Vellore,7.32,4692.51,96.8,33.09,33.09,534
kharif,PMFBY,Tamil Nadu,Virudhunagar,1.49,800.22,21.01,26.27,26.27,194
kharif,PMFBY,Telangana,Adilabad,8.91,3999.74,79.99,212.27,212.27,308
kharif,PMFBY,Telangana,Kamareddy,32.5,22283.68,445.67,368.7,368.7,449
kharif,PMFBY,Telangana,Karimnagar,21.63,18260.49,365.21,232.63,232.63,221
kharif,PMFBY,Telangana,Khammam,10.7,8622.2,172.44,57.08,57.08,255
kharif,PMFBY,Telangana,Mahabubabad,5.01,4233.1,87.94,44.14,44.14,212
kharif,PMFBY,Telangana,Mancherial,21.3,18082.07,361.64,180.1,180.1,321
kharif,PMFBY,Telangana,Medak,15.94,13134.88,262.7,187.15,187.15,367
kharif,PMFBY,Telangana,Nagarkurnool,36.4,20731.42,414.63,2469.61,2469.61,328
kharif,PMFBY,Telangana,Nalgonda,15.79,13258.22,265.16,5.85,5.85,453
kharif,PMFBY,Telangana,Nirmal,14.2,12651.31,369.45,201.88,201.88,161
kharif,PMFBY,Telangana,Nizamabad,33.25,31381.68,858.14,432.77,432.77,432
kharif,PMFBY,Telangana,Peddapalli,13.32,11283.34,225.67,142.31,142.31,221
kharif,PMFBY,Telangana,Ranga Reddy,17.69,10663.03,213.26,286.85,286.85,319
kharif,PMFBY,Telangana,Sangareddy,5.58,4642.16,95.86,86.32,86.32,279
kharif,PMFBY,Telangana,Siddipet,31.47,23826.56,476.53,634.94,634.94,260
kharif,PMFBY,Telangana,Suryapet,15.66,13137.82,262.76,5.09,5.09,280
kharif,PMFBY,Telangana,Vikarabad,19.58,13196.52,311.53,293.6,293.6,173
kharif,PMFBY,Telangana,Wanaparthy,16.73,13040.32,260.81,257.79,257.79,232
kharif,WBCIS,Telangana,Adilabad,32.22,28189.34,1409.47,2818.93,2818.93,18
kharif,WBCIS,Telangana,Kamareddy,0.58,506.74,25.34,50.67,50.67,12
kharif,WBCIS,Telangana,Karimnagar,0.67,583.3,29.17,57.69,57.69,15
kharif,WBCIS,Telangana,Khammam,11.49,13914.49,695.72,681.81,681.81,21
kharif,WBCIS,Telangana,Mahabubabad,2.25,3172.58,158.63,317.26,317.26,15
kharif,WBCIS,Telangana,Mancherial,10.34,9061.72,453.09,906.17,906.17,16
kharif,WBCIS,Telangana,Medak,0.21,182.98,9.15,11.89,11.89,12
kharif,WBCIS,Telangana,Nagarkurnool,3.54,3131.4,156.57,308.05,308.05,17
kharif,WBCIS,Telangana,Nalgonda,9.04,8029.54,401.48,735.45,735.45,31
kharif,WBCIS,Telangana,Nirmal,17.59,15402.77,770.14,1540.28,1540.28,18
kharif,WBCIS,Telangana,Nizamabad,0.32,275.7,13.79,27.57,27.57,5
kharif,WBCIS,Telangana,Peddapalli,0.12,100.99,5.05,10.55,10.55,12
kharif,WBCIS,Telangana,Ranga Reddy,3.57,3124.26,156.21,312.43,312.43,23
kharif,WBCIS,Telangana,Sangareddy,2.78,2436.43,121.82,170.55,170.55,23
kharif,WBCIS,Telangana,Siddipet,1.94,1701.52,85.08,170.15,170.15,22
kharif,WBCIS,Telangana,Suryapet,1.72,1730.62,86.53,157.89,157.89,19
kharif,WBCIS,Telangana,Vikarabad,2.98,2604.47,130.22,260.45,260.45,16
kharif,WBCIS,Telangana,Wanaparthy,0.14,125.9,6.29,11.9,11.9,12
kharif,PMFBY,Uttar Pradesh,Agra,32.82,9300.1,186,93.64,93.64,653
kharif,PMFBY,Uttar Pradesh,Aligarh,39.91,19472.08,389.44,283.44,283.44,844
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,27.91,15982.69,319.65,127.86,127.86,926
kharif,PMFBY,Uttar Pradesh,Amethi,37.29,18558.48,371.17,92.79,92.79,680
kharif,PMFBY,Uttar Pradesh,Amroha,7.29,3262.96,65.26,81.54,81.54,358
kharif,PMFBY,Uttar Pradesh,Auraiya,20.7,10528.97,210.58,145.61,145.61,464
kharif,PMFBY,Uttar Pradesh,Azamgarh,15.65,7311.87,146.24,142.58,142.58,1479
kharif,PMFBY,Uttar Pradesh,Baghpat,0.54,319.6,6.39,3.2,3.2,74
kharif,PMFBY,Uttar Pradesh,Bahraich,53.91,25609.71,512.19,536.53,536.53,1029
kharif,PMFBY,Uttar Pradesh,Ballia,30.12,12201.43,244.03,495.15,495.15,739
kharif,PMFBY,Uttar Pradesh,Balrampur,11.62,5648.48,112.97,45.19,45.19,604
kharif,PMFBY,Uttar Pradesh,Banda,70.96,13621.87,272.43,694.07,694.07,467
kharif,PMFBY,Uttar Pradesh,Barabanki,42.03,24499.39,489.98,826.19,826.19,1157
kharif,PMFBY,Uttar Pradesh,Bareilly,24.58,11377.99,227.56,275.25,275.25,1023
kharif,PMFBY,Uttar Pradesh,Basti,37.91,18684.19,373.68,93.42,93.42,1200
kharif,PMFBY,Uttar Pradesh,Bhadohi,6.48,3345.02,66.9,94.51,94.51,459
kharif,PMFBY,Uttar Pradesh,Bijnor,1.22,659.37,13.19,6.59,6.59,397
kharif,PMFBY,Uttar Pradesh,Budaun,20.93,8783.12,175.66,80.32,80.32,949
kharif,PMFBY,Uttar Pradesh,Bulandshahr,48.17,26278.58,525.57,130.49,130.49,863
kharif,PMFBY,Uttar Pradesh,Chandauli,19.1,11612.61,232.25,125.05,125.05,666
kharif,PMFBY,Uttar Pradesh,Chitrakoot,18.57,4232.01,84.64,228.53,228.53,310
kharif,PMFBY,Uttar Pradesh,Deoria,33.14,14536.41,290.73,508.76,508.76,1126
kharif,PMFBY,Uttar Pradesh,Etah,14.61,6136.72,122.73,136.33,136.33,532
kharif,PMFBY,Uttar Pradesh,Etawah,21.69,11212.71,224.25,113.85,113.85,465
kharif,PMFBY,Uttar Pradesh,Farrukhabad,18.7,6948.31,138.97,291.29,291.29,526
kharif,PMFBY,Uttar Pradesh,Fatehpur,64.21,31550.58,631.01,396.57,396.57,744
kharif,PMFBY,Uttar Pradesh,Firozabad,32.06,10827.02,216.54,14.6,14.6,559
kharif,PMFBY,Uttar Pradesh,Gautam Buddha Nagar,5.03,2556.5,51.13,25.56,25.56,136
kharif,PMFBY,Uttar Pradesh,Ghaziabad,1.04,588.25,11.76,1.48,1.48,62
kharif,PMFBY,Uttar Pradesh,Ghazipur,24.4,11595.47,231.91,576.03,576.03,1186
kharif,PMFBY,Uttar Pradesh,Gonda,22.87,11341.58,226.83,198.76,198.76,1073
kharif,PMFBY,Uttar Pradesh,Gorakhpur,41.36,18309.44,366.19,993.13,993.13,1188
kharif,PMFBY,Uttar Pradesh,Hamirpur,61.22,7240.45,144.81,678.98,678.98,323
kharif,PMFBY,Uttar Pradesh,Hapur,2.27,1410.97,28.22,14.11,14.11,208
kharif,PMFBY,Uttar Pradesh,Hardoi,45.28,22217.65,444.35,340.14,340.14,1243
kharif,PMFBY,Uttar Pradesh,Hathras,20.59,6576.73,131.53,84.04,84.04,451
kharif,PMFBY,Uttar Pradesh,Jalaun,169.73,14612.9,292.25,1382.48,1382.48,565
kharif,PMFBY,Uttar Pradesh,Jaunpur,10.96,5014.53,100.29,54.79,54.79,1558
kharif,PMFBY,Uttar Pradesh,Jhansi,249.09,52042.49,1040.84,4795.09,4795.09,493
kharif,PMFBY,Uttar Pradesh,Kannauj,33.98,11454.92,229.1,67.63,67.63,468
kharif,PMFBY,Uttar Pradesh,Kanpur Dehat,60.07,29603.55,592.07,114.19,114.19,629
kharif,PMFBY,Uttar Pradesh,Kanpur Nagar,42.07,17563.03,351.26,373.02,373.02,433
kharif,PMFBY,Uttar Pradesh,Kasganj,8.93,3651.45,73.03,71.23,71.23,386
kharif,PMFBY,Uttar Pradesh,Kaushambi,13.56,6544.62,130.89,131.15,131.15,462
kharif,PMFBY,Uttar Pradesh,Kheri,100.63,53948.83,1078.98,539.48,539.48,1037
kharif,PMFBY,Uttar Pradesh,Kushi Nagar,39.99,20112.35,402.24,603.37,603.37,1031
kharif,PMFBY,Uttar Pradesh,Lalitpur,227.07,56202.95,1124.05,5915.38,5915.38,413
kharif,PMFBY,Uttar Pradesh,Lucknow,16.34,7212.23,144.24,108.52,108.52,433
kharif,PMFBY,Uttar Pradesh,Mahoba,95.81,16138.74,322.77,1706.3,1706.3,272
kharif,PMFBY,Uttar Pradesh,Mainpuri,23.21,12230.74,244.61,61.55,61.55,554
kharif,PMFBY,Uttar Pradesh,Mathura,80.65,32066.05,641.32,413.78,413.78,510
kharif,PMFBY,Uttar Pradesh,Mau,9.52,4275.43,85.51,153.49,153.49,586
kharif,PMFBY,Uttar Pradesh,Meerut,1.2,685.97,13.72,2.19,2.19,195
kharif,PMFBY,Uttar Pradesh,Mirzapur,54.06,25342.39,506.85,679.26,679.26,706
kharif,PMFBY,Uttar Pradesh,Moradabad,16.32,7825.78,156.51,58.69,58.69,524
kharif,PMFBY,Uttar Pradesh,Muzaffarnagar,0.33,171.03,3.42,0.8551,0.8551,72
kharif,PMFBY,Uttar Pradesh,Pilibhit,34.73,21337.64,426.75,213.37,213.37,707
kharif,PMFBY,Uttar Pradesh,Pratapgarh,27.32,12793.99,255.88,65.01,65.01,1128
kharif,PMFBY,Uttar Pradesh,Rae Bareli,69.28,34700.18,694,273.73,273.73,876
kharif,PMFBY,Uttar Pradesh,Rampur,62.92,30335.38,606.7,273,273,684
kharif,PMFBY,Uttar Pradesh,Saharanpur,3.83,1969.74,39.39,10.33,10.33,558
kharif,PMFBY,Uttar Pradesh,Sambhal,15.61,7345.79,146.91,2.83,2.83,479
kharif,PMFBY,Uttar Pradesh,Shahjahanpur,16.63,9685.63,193.71,82.33,82.33,1020
kharif,PMFBY,Uttar Pradesh,Shamli,1.72,985.06,19.7,4.93,4.93,174
kharif,PMFBY,Uttar Pradesh,Siddharth Nagar,41.85,22675.9,453.52,361.68,361.68,1189
kharif,PMFBY,Uttar Pradesh,Sitapur,32.86,15721.56,314.43,275.48,275.48,1488
kharif,PMFBY,Uttar Pradesh,Sonbhadra,34.54,14265.57,285.31,925.59,925.59,548
kharif,PMFBY,Uttar Pradesh,Sultanpur,41.82,21579.33,431.58,215.79,215.79,830
kharif,PMFBY,Uttar Pradesh,Unnao,46.25,18039.12,360.78,301.11,301.11,906
kharif,PMFBY,Uttar Pradesh,Varanasi,6.63,3115.09,62.3,106.63,106.63,584
kharif,WBCIS,Uttar Pradesh,Bahraich,0.16,242.99,12.15,18.22,18.22,12
kharif,WBCIS,Uttar Pradesh,Barabanki,0.02,25.68,1.28,1.93,1.93,6
kharif,WBCIS,Uttar Pradesh,Deoria,0.01,13.95,0.6975,0.9067,0.9067,3
kharif,WBCIS,Uttar Pradesh,Fatehpur,0.25,122.5,6.13,9.19,9.19,4
kharif,WBCIS,Uttar Pradesh,Firozabad,0.5,249.56,12.48,18.72,18.72,3
kharif,WBCIS,Uttar Pradesh,Gorakhpur,0.01,11.09,0.5543,0.8314,0.8314,1
kharif,WBCIS,Uttar Pradesh,Kaushambi,0.02,30.9,1.54,2.32,2.32,4
kharif,WBCIS,Uttar Pradesh,Kushi Nagar,1.24,1853.53,92.68,139.01,139.01,12
kharif,WBCIS,Uttar Pradesh,Mirzapur,0.25,122.98,6.15,18.45,18.45,2
kharif,PMFBY,Uttarakhand,Almora,1.69,617.71,6.41,0,0,16
kharif,PMFBY,Uttarakhand,Bageshwar,1.66,675.4,3.39,0,0,7
kharif,PMFBY,Uttarakhand,Chamoli,0.34,136.59,1.47,0,0,12
kharif,PMFBY,Uttarakhand,Champawat,0.27,130.56,1.58,0,0,6
kharif,PMFBY,Uttarakhand,Dehradun,0.99,673.64,12.7,1.88,1.88,24
kharif,PMFBY,Uttarakhand,Nainital,2.37,1667.36,32.16,3.77,3.77,21
kharif,PMFBY,Uttarakhand,Pithoragarh,2.67,1141.02,10.29,0,0,12
kharif,PMFBY,Uttarakhand,Rudra Prayag,0.89,329.79,4.06,0.0008,0.0008,4
kharif,PMFBY,Uttarakhand,Tehri Garhwal,3.81,1447.12,28.9,1.33,1.33,13
